point_id,ts,anchor_ids,ranges,X_LOCAL_BLE,Y_LOCAL_BLE,Z_LOCAL_BLE
A01B1,1729698930520,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698931064,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698931528,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.22, nan]",-10.918,-3.163,2.115
A01B1,1729698932167,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, 13.46, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698932632,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698933176,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698933720,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698934264,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698934808,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.71, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698935272,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698935816,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.71, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698936280,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698936744,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698937288,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698937832,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698938377,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.71, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698938824,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, nan, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698939368,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698939912,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698940456,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.07, 34.9]",-10.918,-3.163,2.115
A01B1,1729698941000,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.71, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698941544,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698942088,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698942632,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698943176,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.71, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698943720,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698944264,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698944808,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698945352,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.71, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698945896,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698946440,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698946984,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.56, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698947528,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.56, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698948072,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698948616,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698949080,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698949544,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698950088,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698950552,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698951095,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698951640,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.56, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698952104,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.22, nan]",-10.918,-3.163,2.115
A01B1,1729698952566,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698953032,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698953576,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698954120,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698954583,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.56, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698955127,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.71, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698955591,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698956135,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698956600,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698957142,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698957608,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, nan]",-10.918,-3.163,2.115
A01B1,1729698958151,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698958616,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698959079,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698959624,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698960168,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698960711,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698961256,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.61, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698961800,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698962343,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698962887,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698963352,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.53, nan, 26.63, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698963816,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.53, nan, 26.71, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698964359,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698964903,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698965448,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.71, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698965991,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698966456,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698967000,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698967544,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698968087,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698968632,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698969096,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698969640,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698970104,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.63, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698970567,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698971111,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698971575,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698972119,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.71, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698972583,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698973127,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698973671,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698974215,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698974680,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698975223,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698975687,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698976231,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698976696,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698977239,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698977703,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698978248,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698978791,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698979336,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698979879,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698980344,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698980887,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698981431,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698981975,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.71, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698982520,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698982984,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.71, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698983623,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, 13.39, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698984167,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698984631,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698985096,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.63, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698985735,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, 13.46, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698986199,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698986743,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698987383,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, 13.46, 26.56, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698987928,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.71, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698988392,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.56, 30.22, nan]",-10.918,-3.163,2.115
A01B1,1729698989031,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, 13.53, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698989575,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698990118,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698990662,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698991207,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.71, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698991751,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.71, 30.07, 34.83]",-10.918,-3.163,2.115
A01B1,1729698992200,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, nan, nan]",-10.918,-3.163,2.115
A01B1,1729698992663,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.71, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729698993127,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.53, nan, 26.71, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698993671,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729698994215,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.53, nan, 26.71, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698994759,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.53, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698995303,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698995768,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.53, nan, 26.63, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698996248,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, 13.46, nan, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729698996791,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698997256,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.24, nan, 26.63, 30.07, nan]",-10.918,-3.163,2.115
A01B1,1729698997719,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.71, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729698998263,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729698998807,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 23.56, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729698999351,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729698999894,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729699000439,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 26.71, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729699000983,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729699001448,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 23.56, 30.07, nan]",-10.918,-3.163,2.115
A01B1,1729699001991,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.71, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729699002534,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.71, 30.07, 34.9]",-10.918,-3.163,2.115
A01B1,1729699003078,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 20.78, 30.07, 34.9]",-10.918,-3.163,2.115
A01B1,1729699003622,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729699004166,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 20.63, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729699004711,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.46, nan, 26.71, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729699005174,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.53, nan, 23.63, nan, 34.83]",-10.918,-3.163,2.115
A01B1,1729699005719,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.78, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729699006183,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 23.71, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729699006648,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.61, nan, 23.56, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729699007286,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.39, 13.53, 23.56, 30.07, 34.83]",-10.918,-3.163,2.115
A01B1,1729699007831,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 23.63, 30.15, 34.76]",-10.918,-3.163,2.115
A01B1,1729699008375,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 23.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729699008839,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 23.56, 30.07, nan]",-10.918,-3.163,2.115
A01B1,1729699009382,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.53, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729699009927,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.53, nan, 26.63, 30.22, 34.9]",-10.918,-3.163,2.115
A01B1,1729699010391,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.68, nan, 26.63, nan, 34.9]",-10.918,-3.163,2.115
A01B1,1729699010855,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.53, nan, 23.56, 30.15, nan]",-10.918,-3.163,2.115
A01B1,1729699011398,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.53, nan, 23.56, 30.15, 34.98]",-10.918,-3.163,2.115
A01B1,1729699011942,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 23.56, 30.22, 34.83]",-10.918,-3.163,2.115
A01B1,1729699012486,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 26.63, 30.07, 34.76]",-10.918,-3.163,2.115
A01B1,1729699013030,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.61, nan, 26.71, 30.15, 34.9]",-10.918,-3.163,2.115
A01B1,1729699013495,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.61, nan, 23.63, 30.07, nan]",-10.918,-3.163,2.115
A01B1,1729699014039,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.46, nan, 23.71, 30.07, 34.61]",-10.918,-3.163,2.115
A01B1,1729699014582,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.39, nan, 23.71, 30.29, 34.68]",-10.918,-3.163,2.115
A01B1,1729699015127,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[10.31, nan, 26.63, 30.15, 34.83]",-10.918,-3.163,2.115
A01B1,1729699015671,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.61, nan, 20.56, 30.07, 34.83]",-10.918,-3.163,2.115
A01B1,1729699016135,"['BLE1', 'BLE2', 'BLE3', 'BLE4', 'BLE5']","[13.31, nan, 23.63, 30.29, nan]",-10.918,-3.163,2.115
